username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-12-07 11:21;2;6;"Embracing the shift to product IT operating model helps companies realize benefits. Read this article to know how holistic transformation is one of the key drivers towards shifting to product IT operating model: https://okt.to/DSFP9b | @ devopsdotcom | # SHIFTtoProductIT";;@;#;"1203212804263698432";https://twitter.com/Mindtree_Ltd/status/1203212804263698432
;2019-12-06 17:27;2;10;"We won the South Asian Federation of Accountants ( # SAFA) award as a mark of recognition of our strong ethics, excellence in financial reporting and corporate governance. Read more: https://okt.to/QwrPtk pic.twitter.com/azmWlmQxTG";;;#;"1202942528678506496";https://twitter.com/Mindtree_Ltd/status/1202942528678506496
;2019-12-06 08:16;2;9;"Thank you @ AdobePartner!https://twitter.com/AdobePartner/status/1202634163767169025 …";;@;;"1202803887176114177";https://twitter.com/Mindtree_Ltd/status/1202803887176114177
;2019-12-05 11:42;2;22;"On the International Day of People with Disability ( # IDPwD), our Minds and support staff at # Kalinga formed a human chain. We showcased how society can strive for inclusivity through the removal of physical, technological and attitudinal barriers for people with disabilitypic.twitter.com/wmTmuGDK31";;;# #;"1202493322281050112";https://twitter.com/Mindtree_Ltd/status/1202493322281050112
;2019-12-05 10:59;0;6;"The # AI-led enterprise – it’s all about data! The report uncovers the current state of # ArtificialIntelligence and the three core principles that most successful organizations follow. Download report: https://okt.to/cCZNel # MakeAIPervasive # AIreportpic.twitter.com/MIBG3Bm7J2";;;# # # #;"1202482500829929472";https://twitter.com/Mindtree_Ltd/status/1202482500829929472
;2019-12-04 21:06;0;8;"Thank you to all who joined at # Dreamforce to You in London! Special thanks to @ SITAonline for showcasing how our @ Salesforce multi-cloud partnership is innovating their IT& telecommunication services for the air transport industry. # GreatPartnership # GreatInnovation @ Magnet360pic.twitter.com/zyQeHuMV1B";;@ @ @;# # #;"1202272869713108993";https://twitter.com/Mindtree_Ltd/status/1202272869713108993
;2019-12-04 13:30;0;4;"Why the rush towards Cloud? Read the report https://okt.to/zxUwOq on # Murex on the # Cloud to find outpic.twitter.com/WqXkOTbl0p";;;# #;"1202158154303320064";https://twitter.com/Mindtree_Ltd/status/1202158154303320064
;2019-12-03 17:08;1;5;"Mindtree's integrated, product-based delivery model is steered by a robust KPI framework that aligns with your organizational vision, along with our proven Continual Service Improvement (CSI). Learn more: https://okt.to/IkzV9x # SHIFTtoProductITpic.twitter.com/qqiVUoQLk3";;;#;"1201850587173797888";https://twitter.com/Mindtree_Ltd/status/1201850587173797888
;2019-12-03 10:55;1;32;"Congratulations to the 18th IMTS Campus Minds batch that graduated from Mindtree # Kalinga | # WelcometoPossiblepic.twitter.com/WtJJi17a58";;;# #;"1201756711931002884";https://twitter.com/Mindtree_Ltd/status/1201756711931002884
;2019-12-02 21:00;2;13;"Debashis Chatterjee, CEO & MD-Mindtree, unveiling the new logo of the Helen Keller Awards 2019. The logo reinforces the fact that people with disabilities bring to table qualities such as commitment, productivity, talent and loyalty. @ ncpedp_indiapic.twitter.com/sGjB3MnqYm";;@;;"1201546741843021827";https://twitter.com/Mindtree_Ltd/status/1201546741843021827
;2019-12-02 14:56;0;0;"The move by Murex to enable its customers & clients leverage the flexibility and economies of scale offered by the Cloud is a step in this direction. Read this # report on # Murex on the # Cloud to find out! https://okt.to/eyfiwX pic.twitter.com/cTYghVgIBb";;;# # #;"1201454970761105409";https://twitter.com/Mindtree_Ltd/status/1201454970761105409
;2019-12-02 14:02;0;1;"# SAP Predictive Analytics powerfully forecasts maintenance of anything and provides powerful insights into consumer and customer behavior. Know how predictive analytics should be the cornerstones, propelling the business case for S/4HANAhttps://okt.to/C9vcOx";;;#;"1201441382419718144";https://twitter.com/Mindtree_Ltd/status/1201441382419718144
;2019-11-30 21:12;1;8;"We are recognized as a # RisingStar in the ‘Managed Public # Cloud Services’ category in the U.S. # ISG Provider Lens™ report, and in the ‘Public Cloud Transformation Services’ category in both the U.S. and Global reports. Read more: https://okt.to/SKV18a pic.twitter.com/I9vZdAJPna";;;# # #;"1200824821283729408";https://twitter.com/Mindtree_Ltd/status/1200824821283729408
;2019-11-30 09:08;2;3;"Do CIOs need to change the way they approach technology, engineering and operations? Catch Rohit Nand, VP-Mindtree in conversation with Debjyoti Paul, Digital Leader – @ Microsoft, on how companies are shifting focus from projects to products. Watch herehttps://okt.to/0tswiL";;@;;"1200642618310443008";https://twitter.com/Mindtree_Ltd/status/1200642618310443008
;2019-11-29 16:36;1;1;"# ANZIIF General # Insurance breakfast is on the 4th December, at Sydney. The event features a panel of industry experts who will reflect on the current market, explore issues and opportunities, and discuss what the future holds. Register: https://okt.to/Tf5asY | # GIBreaky19pic.twitter.com/p1rPvOTRzW";;;# # #;"1200392985461944320";https://twitter.com/Mindtree_Ltd/status/1200392985461944320
;2019-11-29 13:53;0;1;"This Point of View focuses on how Test Operating Model 2.0 can be applied to all kinds of organizations, but have greater benefits when applied to medium or large organizations. Details here https://okt.to/5QLizj # TestingwithPossibilities # testing";;;# #;"1200351952477052928";https://twitter.com/Mindtree_Ltd/status/1200351952477052928
;2019-11-28 22:39;1;9;"Our campus minds speaks about what it feels like to be a part of the # MindtreeKalingahttps://okt.to/iIwsMz";;;#;"1200121939370610690";https://twitter.com/Mindtree_Ltd/status/1200121939370610690
;2019-11-28 15:30;0;4;"We are recognized as a # RisingStar in the ‘Managed Public # Cloud Services’ category in the U.S. # ISG Provider Lens™ report, and in the ‘Public Cloud Transformation Services’ category in both the U.S. and global reports. Read more: https://okt.to/MUra4n pic.twitter.com/MxWlWxCadU";;;# # #;"1200014029160353794";https://twitter.com/Mindtree_Ltd/status/1200014029160353794
;2019-11-28 13:13;0;1;"In this PoV on # Agile # testing documentation, Navneeth Kowdle, our testing expert talks about creating selective and concise documents that aid the team in the present while maintaining records for later use. Read here - https://okt.to/vCY5gA # TestingwithPossibilities";;;# # #;"1199979496989954048";https://twitter.com/Mindtree_Ltd/status/1199979496989954048
;2019-11-28 09:55;0;3;"Today we are in the midst of an ‘experience economy,’ where consumer experience has taken center-stage, superseding products & services. Delivering # CX has become an integral part of daily operations. Details herehttps://okt.to/lX9RoW";;;#;"1199929671938433025";https://twitter.com/Mindtree_Ltd/status/1199929671938433025
;2019-11-27 15:22;1;5;"Robotic Process Automation ( # RPA) can increase the bar in terms of speed and service. Read more: https://okt.to/tWvEIr pic.twitter.com/0z0b2nolqa";;;#;"1199649579370762240";https://twitter.com/Mindtree_Ltd/status/1199649579370762240
;2019-11-27 15:14;0;0;"Hi Ashish, please connect with Tanmayi Lonkar at Tanmayi.Lonkar@mindtree.com.";;@mindtree;;"1199647616205643777";https://twitter.com/Mindtree_Ltd/status/1199647616205643777
;2019-11-27 08:46;0;3;"Individuals and # Agile teams must demonstrate accountability. So, what does that look like on Agile teams?https://okt.to/XPUV1E";;;#;"1199549920438620160";https://twitter.com/Mindtree_Ltd/status/1199549920438620160
;2019-11-26 17:07;1;2;"Do you know the reasons for embracing Robotic Process Automation ( # RPA) effort in the insurance industry? Read more: https://okt.to/gwYSU9 pic.twitter.com/rHtGX0x4Dh";;;#;"1199313618015264773";https://twitter.com/Mindtree_Ltd/status/1199313618015264773
;2019-11-26 14:28;0;1;"Can test engineering approach elevate the # traveler experience? https://okt.to/3GBcZ6 # travel # hospitality # testengineering # integratedservices";;;# # # # #;"1199273603579203590";https://twitter.com/Mindtree_Ltd/status/1199273603579203590
;2019-11-26 11:48;0;3;"Our # Murex on the # cloud frameworks help companies determine the best approach to integrate new processes with existing IT governance policies, dashboards, and tools. Read this latest report to know how: https://okt.to/UJjxgf pic.twitter.com/WviV2sqOxx";;;# #;"1199233335765209088";https://twitter.com/Mindtree_Ltd/status/1199233335765209088
;2019-11-25 15:09;2;11;"We were awarded with the "IT Pride of Karnataka" at the Bengaluru Tech Summit 2019, by Infosys co-founder Mr. Kris Gopalakrishnan and Deputy CM of Karnataka Mr. Ashwath Narayanpic.twitter.com/SaAvKVCQX0";;;;"1198921539003006976";https://twitter.com/Mindtree_Ltd/status/1198921539003006976
;2019-11-25 11:21;0;1;"Business and IT needs to be equipped with the right skills to handle ever-changing customer expectations and newer engagement channels. Know more on how to create an effective customer experience ( # Cx)https://okt.to/G9atMV";;;#;"1198864148161073152";https://twitter.com/Mindtree_Ltd/status/1198864148161073152
;2019-11-23 10:07;1;16;"Recognizing our Titanium Pillars who have been consistently the best performers at Mindtree for 7 consecutive years. Congratulations to one and all!pic.twitter.com/UAZj4E0rhE";;;;"1198120761447370753";https://twitter.com/Mindtree_Ltd/status/1198120761447370753
;2019-11-22 13:19;2;15;"Recognizing our Legends Pillars who have been consistently the best performers at Mindtree, for 8 consecutive years. Congratulations to one and all!pic.twitter.com/jHXwDMokZY";;;;"1197806686234386432";https://twitter.com/Mindtree_Ltd/status/1197806686234386432
;2019-11-22 10:44;0;4;"Building a # digital engagement layer comprising portals and mobile apps, integrated with legacy systems through a services layer is crucial for organizations to stay competitive. Read more: https://okt.to/2HUat4 pic.twitter.com/i7w22zkj33";;;#;"1197767678372519936";https://twitter.com/Mindtree_Ltd/status/1197767678372519936
;2019-11-21 19:40;0;4;"The # insurance industry is at a tipping point in their evolution and firms must embrace new technology to overhaul outdated business processes. Read blog: https://okt.to/13fdum pic.twitter.com/VxEcNwuXyt";;;#;"1197540189079527424";https://twitter.com/Mindtree_Ltd/status/1197540189079527424
;2019-11-21 16:23;1;2;"Anil Gandharve, SVP and Head-Retail, talks about how an effective IT strategy that leverages new technologies, including # AI, will deliver growth for # retail through streamlining of systems across the entire customer journey. Read more - https://okt.to/oaQ5HS | @ RetailSector";;@;# #;"1197490616227303424";https://twitter.com/Mindtree_Ltd/status/1197490616227303424
;2019-11-21 14:39;0;2;"Insurers’ digital go-to-market techniques are focused on modes of interaction, and so are their customers. Read more: https://okt.to/eKONBP | # RPApic.twitter.com/gi015mc9mh";;;#;"1197464434895138816";https://twitter.com/Mindtree_Ltd/status/1197464434895138816
;2019-11-21 13:46;0;0;"New financial reporting requires banks to perform 60 to 100 times more calculations than usual. # Cloud allows to scale up/down resources for such heavy computing. Read this report on # Murex on the Cloud to find out - https://okt.to/jkfypg pic.twitter.com/WlEl6Uwz1B";;;# #;"1197451095364096001";https://twitter.com/Mindtree_Ltd/status/1197451095364096001
;2019-11-21 11:20;2;4;"Proud to recognize our Minds who have consistently gone "Beyond Limits". Congratulations to the pillars of Mindtree! Watch video -https://okt.to/HFfdhU";;;;"1197414352317497345";https://twitter.com/Mindtree_Ltd/status/1197414352317497345
;2019-11-21 10:39;6;18;"Congratulations to Mr. S.N. Subrahmanyan, CEO and MD of L&T, and Vice Chairman of Mindtree, on being conferred the prestigious IIM- JRD Tata Award for Excellence in Corporate Leadership in Metallurgical Industriespic.twitter.com/4M7VMy6zWx";;;;"1197404034518401024";https://twitter.com/Mindtree_Ltd/status/1197404034518401024
;2019-11-20 08:48;0;1;"Product IT Operating Model Approach: Transforming software delivery with end-to-end, product-based IT organizational alignment to deliver next-gen travel products at speed. Know how: https://okt.to/zwBSjC # SHIFTtoProductITpic.twitter.com/Uzady7IAJ1";;;#;"1197013711950688256";https://twitter.com/Mindtree_Ltd/status/1197013711950688256
;2019-11-20 08:02;3;15;"Chief People Officer, Paneesh Rao, in conversation with the campus Minds at Mindtree Kalinga. # WelcometoPossiblepic.twitter.com/ZS9UIhSrBO";;;#;"1197002134501445632";https://twitter.com/Mindtree_Ltd/status/1197002134501445632
;2019-11-19 20:01;1;2;"From @ MuleSoft and Manufacturing Cloud, to @ Salesforce Commerce Cloud and more— @ Magnet360, the @ Mindtree @ Salesforce practice, has plenty of # DF19 content sessions and networking events for you. Be sure to save your spot and register TODAY! https://okt.to/QCIkin pic.twitter.com/SFxfBgtKXR";;@ @ @ @ @;#;"1196820854463696902";https://twitter.com/Mindtree_Ltd/status/1196820854463696902
;2019-11-19 11:30;0;0;"The financial services industry is constantly trying to balance the trade-off between costs, regulatory and security. Read this report on # Murex on the # Cloud to find out! https://okt.to/W9SCQk pic.twitter.com/xUqUfigFky";;;# #;"1196692104514359296";https://twitter.com/Mindtree_Ltd/status/1196692104514359296
;2019-11-19 08:29;4;16;"CEO and MD, Debashis Chatterjee, shares his views on how the transition has panned out since his joining the company as CEO, and what the future holds for Mindtree. Read more: https://okt.to/6nGIsr# pic.twitter.com/yypLkdYwjq";;;#;"1196646541450043392";https://twitter.com/Mindtree_Ltd/status/1196646541450043392
;2019-11-18 23:00;0;8;"This week is THE week! Join us for our rockin’ # DF19 lineup. @ Magnet360, the @ Mindtree @ Salesforce Practice, has lots of content sessions and VIP events with special guests—you'll want to be a part! Check out our list and be sure to register! https://okt.to/mC1Mku pic.twitter.com/Twy68C1oo3";;@ @ @;#;"1196503384104349696";https://twitter.com/Mindtree_Ltd/status/1196503384104349696
;2019-11-18 22:01;3;8;"This year, @ Magnet360, the @ Mindtree @ Salesforce Practice, is proud to add a charitable component to # DF19. 100% of the proceeds will support @ UCSF Child Life Services. Please join us in making a gift to support patients & families. https://okt.to/SI8WEU @ UCSFBenioffOAKpic.twitter.com/5rTi7hQ5ev";;@ @ @ @ @;#;"1196488507625267202";https://twitter.com/Mindtree_Ltd/status/1196488507625267202
;2019-11-18 18:19;1;3;"Do CIOs need to change the way they approach technology, engineering and operations? Catch Rohit Nand, VP-Mindtree in conversation with Debjyoti Paul, Digital Leader – @ Microsoft, on how companies are shifting focus from projects to products. Watch herehttps://okt.to/QEyjqm";;@;;"1196432629526122497";https://twitter.com/Mindtree_Ltd/status/1196432629526122497
;2019-11-18 18:08;1;21;"Recognizing our Platinum Pillars who have been the best performer for 5 consecutive years. Congratulations to one and all!pic.twitter.com/KxrGEnzxZB";;;;"1196429862891905025";https://twitter.com/Mindtree_Ltd/status/1196429862891905025
;2019-11-18 15:34;1;2;"We are now at Level 5 in the Capability Maturity Model Integration (CMMI)® V2.0, which represents a proven commitment to high quality software development processes and delivery standards. Read more - https://okt.to/aLIGk8 pic.twitter.com/v5j5hffRGm";;;;"1196391110429564928";https://twitter.com/Mindtree_Ltd/status/1196391110429564928
;2019-11-18 14:46;0;2;"We are a Silver Sponsor of the # ANZIIF General # Insurance Breakfast on the 4th December, Sydney. Register now: https://okt.to/xzcZHB | # GIBreaky19pic.twitter.com/H7g5Y6ojrZ";;;# # #;"1196379031425433601";https://twitter.com/Mindtree_Ltd/status/1196379031425433601
;2019-11-18 13:03;4;12;"Debashis Chatterjee, CEO and Managing Director, speaks about shifting the right gears at Mindtree, which is enabling the company to move towards more profitable growth, continuity and stability. Read more: https://okt.to/yI8XxS pic.twitter.com/mLUzGmqWOm";;;;"1196353108529614848";https://twitter.com/Mindtree_Ltd/status/1196353108529614848
;2019-11-15 22:11;0;1;"Make sure you are signed up for our ‘Maximize Integration ROI with @ MuleSoft’ content session at # DF19. There will be lunch with this great, informational presentation! https://okt.to/0hVcH4 @ Magnet360 @ Mindtree @ Salesforce # SalesforcePartner # Dreamforce2019pic.twitter.com/w0HyDeK1GH";;@ @ @ @;# # #;"1195403871889301504";https://twitter.com/Mindtree_Ltd/status/1195403871889301504
;2019-11-15 12:43;0;3;"# Murex on # cloud provides FIs with benefits such as infrastructure elasticity and increased performance. Read this # report to find out! https://okt.to/XuOIS4 pic.twitter.com/eVbHVyuUKF";;;# # #;"1195260912070012928";https://twitter.com/Mindtree_Ltd/status/1195260912070012928
;2019-11-15 10:44;1;7;"Thank you @ GameStop team for the shout out and participating in the event, making this a truly memorable evening. We cherish our partnership!https://okt.to/XwhivR";;@;;"1195230960507346945";https://twitter.com/Mindtree_Ltd/status/1195230960507346945
;2019-11-14 23:45;0;3;"Don’t miss out! A # df19 manufacturing content session, just for you. Join us as we share how to ‘Unleash the Power of the Intelligent Enterprise using the Connected Manufacturing Solution.’ 11/20 8:30-9:30 a.m., with a bonus complimentary breakfast! https://okt.to/peHTlu pic.twitter.com/2M0gVCEy9c";;;#;"1195065117098074117";https://twitter.com/Mindtree_Ltd/status/1195065117098074117
;2019-11-14 15:31;0;5;"Day 2 of the # DPPTLB19 is underway. We heard some fantastic insights yesterday. Meet our team today at the club lounge to know more about exciting stuffs lined up | @ thedppltdpic.twitter.com/Fo4E99zwnr";;@;#;"1194940806358020096";https://twitter.com/Mindtree_Ltd/status/1194940806358020096
;2019-11-14 11:45;2;14;"# AI is already delivering measurable business benefits, but the majority of enterprises have yet to find a formula for repeatable success at scale. Download the # MakeAIPervasive report to know more. https://okt.to/HukO6Z # AIreport # Mindtreepic.twitter.com/qlPhJplSGq";;;# # # #;"1194883925040156672";https://twitter.com/Mindtree_Ltd/status/1194883925040156672
;2019-11-13 22:23;3;10;"Successful completion of Day 1 at the # DPP Tech Leaders Briefing in London. Over 30 senior execs from major # media and # broadcasting organizations shared insights into their priorities. Day 2 promises to be just as exciting. Stay tuned! # DPPTLB19pic.twitter.com/ERBbNQDy6D";;;# # # #;"1194682254804439042";https://twitter.com/Mindtree_Ltd/status/1194682254804439042
;2019-11-13 22:04;0;1;"From MuleSoft and Manufacturing, to Commerce and more—we have plenty of content sessions and networking events for you at # df19, brought to you by @ Magnet360, the Mindtree @ Salesforce Practice. Be sure to save your spot and register today! https://okt.to/bQnhWs pic.twitter.com/TKIja5T5Kr";;@ @;#;"1194677311783743494";https://twitter.com/Mindtree_Ltd/status/1194677311783743494
;2019-11-13 17:58;1;2;"Do CIOs need to change the way they approach technology, engineering and operations? Catch Rohit Nand, VP-Mindtree in conversation with Debjyoti Paul, Digital Leader – @ Microsoft, on how companies are shifting focus from projects to products. Watch herehttps://okt.to/gbM4BC";;@;;"1194615403340869635";https://twitter.com/Mindtree_Ltd/status/1194615403340869635
;2019-11-13 17:06;0;5;"Possibilities Podcast Episode 14: In this episode featuring Tim Eisenmann, we talk about how companies are making shift in their business model. Click here - https://okt.to/36I8F9 pic.twitter.com/bCMV239fhD";;;;"1194602324653694976";https://twitter.com/Mindtree_Ltd/status/1194602324653694976
;2019-11-13 16:37;0;6;"We are at the # DPP Tech Leaders Briefing 2019, 13th and 14th Nov, London. Meet us. # DPPTLB19pic.twitter.com/DAIA9fNaiH";;;# #;"1194595039839567872";https://twitter.com/Mindtree_Ltd/status/1194595039839567872
;2019-11-13 14:45;2;10;"Our team in action at # EuroSTARConf, booth 20, 13th & 14th Nov, Prague. | @ esconfspic.twitter.com/xg0vZs3VmR";;@;#;"1194566855098171394";https://twitter.com/Mindtree_Ltd/status/1194566855098171394
;2019-11-13 10:05;1;5;"We are now a Cisco partner for managed secure SD-WAN (Software Defined WAN) services. Read more: https://okt.to/9Z4R5E pic.twitter.com/nI6p3oxQA3";;;;"1194496372222894081";https://twitter.com/Mindtree_Ltd/status/1194496372222894081
;2019-11-13 08:30;0;9;"Two more days to go and our folks are right there! Make sure to say hello to the team at the # EuroSTARConf | 13th and 14th Nov at Prague | @ esconfspic.twitter.com/kwFmWqqE2C";;@;#;"1194472546831224832";https://twitter.com/Mindtree_Ltd/status/1194472546831224832
;2019-11-12 17:33;1;5;"Today’s P&C insurers must have the right set of tools, partners, and the mindset to win customers by facing the challenges of # digital transformation. Read blog here - https://okt.to/1Fx4bp | # RPApic.twitter.com/IhbbvQVtZ1";;;# #;"1194246741345878016";https://twitter.com/Mindtree_Ltd/status/1194246741345878016
;2019-11-12 13:25;2;9;"Meet our team at the # EuroSTARConf to transform testing for success | booth 20, 12-14 Nov, Prague | @ esconfspic.twitter.com/b5vjXI4WS3";;@;#;"1194184357428129792";https://twitter.com/Mindtree_Ltd/status/1194184357428129792
;2019-11-12 10:15;4;27;"We are the winner of the 2019 # ISG Star of Excellence Award. Our CEO, Debashis Chatterjee accepting the award from Todd Lavieri, ISG (Information Services Group) at the Award Ceremony held in New Jersey. https://okt.to/Uhfewc pic.twitter.com/VrIJRUGWhs";;;#;"1194136504936865792";https://twitter.com/Mindtree_Ltd/status/1194136504936865792
;2019-11-12 08:11;0;2;"Are business leaders still distracted by the # AI hype machine? To find out, download the AI survey report now: https://okt.to/qkvVu6 # MakeAIPervasive # Aireports # Mindtreepic.twitter.com/NHhcO3I1zs";;;# # # #;"1194105294583939073";https://twitter.com/Mindtree_Ltd/status/1194105294583939073
;2019-11-11 19:47;2;3;"P&C insurers are incorporating Robotic Process Automation ( # RPA) and Artificial Intelligence ( # AI) not only to improve operational efficiency, but also to have a customer-centric focus. Read blog - https://okt.to/9NCs4u pic.twitter.com/T85TMSPpeD";;;# #;"1193918075550216200";https://twitter.com/Mindtree_Ltd/status/1193918075550216200
;2019-11-11 18:48;1;2;"Why Business IT transformation requires a new CIO mindset? Read this article to know why CIOs need to change the way they approach technology, engineering and operations. Click here: https://okt.to/Q208w7 # SHIFTtoProductIT @ CIOonline";;@;#;"1193903223708508161";https://twitter.com/Mindtree_Ltd/status/1193903223708508161
;2019-11-11 15:59;0;2;"Why do you need a # SAP Partner certification? Read blog - https://okt.to/1kvMac pic.twitter.com/VC50KScts3";;;#;"1193860687510089728";https://twitter.com/Mindtree_Ltd/status/1193860687510089728
;2019-11-11 11:15;0;3;"# EuroSTAR2019 begins! Join us at booth 20, 11-14 Nov, Prague. Register: https://okt.to/4nyLRv | # EuroSTARConfpic.twitter.com/tg4K6sa706";;;# #;"1193789217874333696";https://twitter.com/Mindtree_Ltd/status/1193789217874333696
;2019-11-08 18:25;0;2;"Connect with @ Mindtree_Ltd at # POIDallas19 for a chance to win an Amazon Echo Dot. # TradePromotion Optimization # RevenueManagement # TradeSmart https://okt.to/fg6nYH pic.twitter.com/iO8eF8whdr";;@;# # # #;"1192810275113750528";https://twitter.com/Mindtree_Ltd/status/1192810275113750528
;2019-11-08 18:01;1;3;"A relook at our 20 years anniversary celebrations across our campuses. Watch video - https://okt.to/hVlWD5 # MindtreeTurns20";;;#;"1192804220614914050";https://twitter.com/Mindtree_Ltd/status/1192804220614914050
