username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-20 16:00;0;0;"Is “always-on’ healthcare services possible in the face of mounting patient demands and operational constraints? Read our blog to learn more http://bit.ly/2QB1qCU # PHM # CarrotCube # Customerexperiencepic.twitter.com/SP8se9MqYD";;;# # #;"1197122529091043328";https://twitter.com/HexawareGlobal/status/1197122529091043328
;2019-11-20 13:30;0;3;"Congratulations to # Hexawarians for winning the 1st prize at Automation Anywhere’s Bot Games, 2019! Read more about their win: http://bit.ly/32YmYMs # BuildThePassion # Automation # Innovationpic.twitter.com/cUnAIpkRTI";;;# # # #;"1197084751154335744";https://twitter.com/HexawareGlobal/status/1197084751154335744
;2019-11-19 19:00;0;1;"Efficient # WealthManagement for financial organizations by standardizing processes, automation and centralizing test assets with Managed Testing Center of Excellence from Hexaware http://bit.ly/2CTIM18 pic.twitter.com/wMn6TtuKq1";;;#;"1196805488190611457";https://twitter.com/HexawareGlobal/status/1196805488190611457
;2019-11-19 17:14;0;1;"We are honored to receive the ITSMA Marketing Excellence Award. Link to press release : http://bit.ly/37j4ZUr # BuildthePassion # DisrupttheNormpic.twitter.com/CJ172ruIrO";;;# #;"1196778829433331713";https://twitter.com/HexawareGlobal/status/1196778829433331713
;2019-11-19 14:12;0;3;"Hexaware, Pune to organize @ MuleSoft Meetups on 23rd Nov’19. Expert talks on how MuleSoft solutions are helping customers to expand rapidly. # MuleSoftMeetup # APIspic.twitter.com/WmCrHRAI3C";;@;# #;"1196733076761538561";https://twitter.com/HexawareGlobal/status/1196733076761538561
;2019-11-18 16:00;0;3;"Are you deriving the maximum value from your DevOps investments? Grab your copy of this DevOps E-guide to find out → http://bit.ly/2Okmvit # DevOps # Quality # Testing # DigitalAssurance # TechWellpic.twitter.com/EucpOv9jlK";;;# # # # #;"1196397753649238017";https://twitter.com/HexawareGlobal/status/1196397753649238017
;2019-11-18 11:48;0;5;"Team Hexaware goes Bowling! Our Belgium Team took it to smash bowling pins for a highly interactive and fun team bonding session # HexaLife # ValueTheLegacy # BuildThePassionpic.twitter.com/O42ObjMKir";;;# # #;"1196334376121982976";https://twitter.com/HexawareGlobal/status/1196334376121982976
;2019-11-14 17:30;0;3;"Read how a top European Telecom provider scored 100% in quality by processing 2 million back- office transactions, 50% faster! http://bit.ly/34XS08C # TelecomOperations # HiPAS # DigitalTransformationpic.twitter.com/704ytHuqi7";;;# # #;"1194970870848077831";https://twitter.com/HexawareGlobal/status/1194970870848077831
;2019-11-13 16:21;2;2;"Learn about effective # Agile best practises for successful # AgileTransformation! Read this # whitepaper for meaningful insights on expert Agile methodologies and real-world case-studies. Click here to download for free http://bit.ly/2pe5n5k pic.twitter.com/F6uIwfNSXx";;;# # #;"1194590994186080261";https://twitter.com/HexawareGlobal/status/1194590994186080261
;2019-11-12 17:42;0;0;"The DataRecon feature of our Data Modernization Platform, # automates your enterprise # data # reconciliation process, helping accelerate your Technical # Test Cycle by more than 40%! Know how → http://bit.ly/2CzjchF pic.twitter.com/mA0gpP1yrj";;;# # # #;"1194249057524277248";https://twitter.com/HexawareGlobal/status/1194249057524277248
;2019-11-11 18:01;0;1;"One stop centralized documentation portal using HTML, CSS and PHP where the interface is segregated with respect to the environment and countries, helps increase velocity by 20% Subscribe to http://bit.ly/33DKrUh # CVA # BUDpic.twitter.com/C3I7CfepXL";;;# #;"1193891460854296577";https://twitter.com/HexawareGlobal/status/1193891460854296577
;2019-11-08 15:46;0;3;"The most awaited # LIBORSUMMIT is here. Hexaware showcases how # automation and cutting edge technologies offer promising opportunities in # Libor # transitionpic.twitter.com/gQt4YyRZtX";;;# # # #;"1192770360875216896";https://twitter.com/HexawareGlobal/status/1192770360875216896
;2019-11-06 21:00;0;2;"Bringing cheers to 8,000 vendors globally! Know how # Automation and self-service features enabled a healthy vendor ecosystem at a leading law firm http://bit.ly/2WXTk8V # DigitalTransformation # FinanceAccountingpic.twitter.com/QAPDNtVrTb";;;# # #;"1192124696726245377";https://twitter.com/HexawareGlobal/status/1192124696726245377
;2019-11-06 20:30;0;6;"Day 2 at @ Guidewire_PandC Connections 2019: Here’s a sneak peek into the day filled with a lot of engagement and learning. Thumbs up to Guidewire for this enriching experience # GuidewireConnections # digitaltransformationpic.twitter.com/qidFbhANBg";;@;# #;"1192117047494184960";https://twitter.com/HexawareGlobal/status/1192117047494184960
;2019-11-05 20:00;0;2;"Overcome the divergence in the path of # transition at the # LIBOR Summit. To know more and register please click here: http://bit.ly/2pKn5NZ pic.twitter.com/uzffsK7FZz";;;# #;"1191747138746761218";https://twitter.com/HexawareGlobal/status/1191747138746761218
;2019-11-05 16:22;2;3;"Connections Day 1: We had a day full of exciting activities and interactions. Our Guidewire Practice expert, Rajib Chatterjee offering valuable insights on planning @ Guidewire_PandC digital upgrade project, followed by a networking dinner. # GuidewireConnectionspic.twitter.com/WMgILFXYTS";;@;#;"1191692249014292480";https://twitter.com/HexawareGlobal/status/1191692249014292480
;2019-11-05 14:09;0;2;"The Automaton tool, from Hexaware’s Data Modernization Platform, with its intuitive, easy-to-use interface, helps enterprises accelerate # data transformation by over 30%. Find out how → http://bit.ly/36Jdzvs pic.twitter.com/gPXrcSvIi8";;;#;"1191658801209831424";https://twitter.com/HexawareGlobal/status/1191658801209831424
;2019-11-04 20:00;0;1;"Replacing the decades old benchmark by transitioning to alternative reference rates. # LIBOR To know more and register click here: http://bit.ly/34upMSO pic.twitter.com/gatIecaRST";;;#;"1191384710603321344";https://twitter.com/HexawareGlobal/status/1191384710603321344
;2019-11-04 18:00;0;1;"With 30% cost reduction from Day 1, # Automation charted a new chapter in accounts payable at a global law firm http://bit.ly/32fUzBg # DigitalTransformation # FinanceAccountingpic.twitter.com/57SbwDr2iy";;;# # #;"1191354511132155907";https://twitter.com/HexawareGlobal/status/1191354511132155907
;2019-11-04 16:10;0;5;"We are here at @ Guidewire_PandC Connections 2019. And we would love to have a short chat with you at our booth. Let’s connect. # GuidewireConnections # digitaltransformationpic.twitter.com/HSTIFSOiiw";;@;# #;"1191326922539593728";https://twitter.com/HexawareGlobal/status/1191326922539593728
;2019-11-01 16:00;0;3;"Understand the benefit and current state of # LIBOR from the expert insights at the LIBOR SUMMIT USA. Click here to know more and Register: http://bit.ly/2JAdDDN pic.twitter.com/eqNNRxpWNu";;;#;"1190237131605712898";https://twitter.com/HexawareGlobal/status/1190237131605712898
;2019-11-01 14:13;0;4;"This DevOps Special Report will help you pick the best tools, processes, # technologies to maximize agility and measure the returns on your # DevOps investment → http://bit.ly/2NoOQn2 # Testing # Quality # Assurancepic.twitter.com/konLFsWcm0";;;# # # # #;"1190210233311932416";https://twitter.com/HexawareGlobal/status/1190210233311932416
;2019-10-30 19:00;0;0;"2,00,000+ invoices processed till date! Read how # automation changed the face of accounts payable at a leading law firm http://bit.ly/3303KqC # DigitalTransformation # FinanceAccountingpic.twitter.com/6HcP5Sjkob";;;# # #;"1189557707512131591";https://twitter.com/HexawareGlobal/status/1189557707512131591
;2019-10-30 17:42;0;4;"Know more on Libor transition and opportunities emerging around it with @ genevieveconnor and @ kvnumashankarpic.twitter.com/y8u03KFhWR";;@ @;;"1189538114684850178";https://twitter.com/HexawareGlobal/status/1189538114684850178
;2019-10-29 17:08;0;2;"Hexaware’s Data Modernization Platform is a powerful, integrated data management tool-set, that helps you modernize enterprise data a lot faster, in a secure & error-free manner! Know more: http://bit.ly/2NljP3v pic.twitter.com/ly7hSYCwhM";;;;"1189167077501755397";https://twitter.com/HexawareGlobal/status/1189167077501755397
;2019-10-28 17:01;0;4;"Check out how we automated regression testing for a leading airline’s mobile website to facilitate quick improvements to their ticket booking process. This CVA saved 30% of manual labor in the initial phase. Subscribe to http://bit.ly/2BLkx4R # CVA # BUD # UserExperiencepic.twitter.com/nWgAbM8d6I";;;# # #;"1188802992255975424";https://twitter.com/HexawareGlobal/status/1188802992255975424
;2019-10-27 09:00;3;12;"Hexaware wishes everyone a bright & joyful Diwali! # Diwali2019 # HappyDiwalipic.twitter.com/c610BRdt8Q";;;# #;"1188319501181476865";https://twitter.com/HexawareGlobal/status/1188319501181476865
;2019-10-25 09:21;3;13;"‘Hexaware delivers another quarter of consistent results with strong double-digit revenue and profit growth in Q3, 2019' # BuildthePassion # DisrupttheNormpic.twitter.com/ykYCkCD1wY";;;# #;"1187600101822345216";https://twitter.com/HexawareGlobal/status/1187600101822345216
;2019-10-24 15:47;0;2;"Catch up with our Guidewire expert Rajib Chatterjee to know our capabilities in building a Guidewire-led digital strategy. http://bit.ly/32NlHZm # GuidewireConnections # digitaltransformation # automationpic.twitter.com/HOkbof0Ii9";;;# # #;"1187334811494445058";https://twitter.com/HexawareGlobal/status/1187334811494445058
;2019-10-24 14:00;0;2;"Can # Airlines ascend to new heights in passenger personalization? Find out from this whitepaper that explores the intricacies related to # digitaltransformation that promises a paradigm shift for # Aviation! Download here http://bit.ly/2MHNUv7 pic.twitter.com/jKwj40ZvRR";;;# # #;"1187307819231596545";https://twitter.com/HexawareGlobal/status/1187307819231596545
;2019-10-23 20:00;0;0;"Read how # Automation processed 2,00,000+ invoices 50% faster to transform the Accounts Payable at a leading law firm http://bit.ly/2BCLIyF # DigitalTransformation # FinanceAccountingpic.twitter.com/M13A50wrj7";;;# # #;"1187036189871804416";https://twitter.com/HexawareGlobal/status/1187036189871804416
;2019-10-23 14:00;0;2;"Download our on-demand # webinar featuring # Aviation experts from @ HexawareGlobal and @ IATA as they share valuable insights to redefine the passenger experience! http://bit.ly/2pPxVlt pic.twitter.com/NN5xqRPUvx";;@ @;# #;"1186945450705932288";https://twitter.com/HexawareGlobal/status/1186945450705932288
;2019-10-23 12:00;0;1;"Are your # business process costs spiralling? Now save 30% cost with superior performance by applying # automation in everything. Read more: http://bit.ly/2p60g7g # AutomateEverything # DisruptTheNorm # AIpic.twitter.com/D5WYMxPImK";;;# # # # #;"1186915221413289987";https://twitter.com/HexawareGlobal/status/1186915221413289987
;2019-10-22 17:36;1;3;"How NextGen AMS can # DisruptTheNorm with # automation and # cloud? A great learning session by Vishal Madan @ HexawareGlobal, Chennai. Know more about our # ApplicationManagedServices offering >> http://bit.ly/32BirA5 pic.twitter.com/VDDqTAw7fi";;@;# # # #;"1186637531414028296";https://twitter.com/HexawareGlobal/status/1186637531414028296
;2019-10-22 16:02;1;3;"𝐁𝐚𝐝 𝐝𝐚𝐭𝐚 𝐢𝐬 𝐰𝐨𝐫𝐬𝐞 𝐭𝐡𝐚𝐧 𝐧𝐨 𝐝𝐚𝐭𝐚 𝐚𝐭 𝐚𝐥𝐥! Turn your attention to HexaRule, a user-friendly data quality engine, that helps you create / modify rules, generate # data # quality dashboards and autocorrect issues on the fly! ➝ http://bit.ly/33T8GO1 pic.twitter.com/vkadxRvvpy";;;# #;"1186613878882332673";https://twitter.com/HexawareGlobal/status/1186613878882332673
;2019-10-22 14:00;1;1;"Download this whitepaper to know how # Airlines can disrupt the future passenger experience with next-gen # digital # technologies! http://bit.ly/31CFKIs pic.twitter.com/jpZHBrU9sf";;;# # #;"1186583038421024768";https://twitter.com/HexawareGlobal/status/1186583038421024768
;2019-10-21 15:04;0;3;"Watch how we conceptualized an innovative Problem Step Recorder, an inbuilt Microsoft program that records the exact steps the user takes during trouble shooting, to understand the problem better. This CVA saved 50hrs/yr per resource Subscribe: http://bit.ly/2MxsMaB # CVA # BUDpic.twitter.com/2SJlXeOpnQ";;;# #;"1186236689817178112";https://twitter.com/HexawareGlobal/status/1186236689817178112
;2019-10-18 20:00;0;2;"# RPA and # AI help the banking digital journey with better customer touch points, to transform them into consumer-focused than product-focused services. Know more: http://bit.ly/2BoYpNe pic.twitter.com/MjWaeFbNVj";;;# #;"1185224224656547840";https://twitter.com/HexawareGlobal/status/1185224224656547840
;2019-10-18 18:01;0;2;"Missed our last webinar? The link is available right here. Hear Hexaware’s industry experts talk about the concept of Trust Cycle in the professional services industry. http://bit.ly/35EqIFq # ReImagineTrust # digitaltransformationpic.twitter.com/usEz97RIjh";;;# #;"1185194244283228160";https://twitter.com/HexawareGlobal/status/1185194244283228160
;2019-10-18 16:07;0;2;"With 3 more generations of IBM # Netezza appliances set to go out of support, what are the best alternatives available for your future? Hear it straight from our Cloud Practitioner. Know more: http://bit.ly/2Mp4zn1 # DataArchitecture # Analytics # dbaas # CloudifyEverythingpic.twitter.com/GP92etsE5F";;;# # # # #;"1185165403053420545";https://twitter.com/HexawareGlobal/status/1185165403053420545
;2019-10-18 14:00;0;3;"Willem Both, EVP IT at # Kerzner International recounts Hexaware’s role in creating a visually incredible resort experience! Download this @ GigabitMag for the complete interview http://bit.ly/35KdfvT pic.twitter.com/IqJCvUcFgh";;@;#;"1185133501026390016";https://twitter.com/HexawareGlobal/status/1185133501026390016
;2019-10-18 11:30;0;11;"Here is a sneak peek into our recently inaugurated office in the beautiful city of Guadalajara # Newbeginnings # DisrupttheNorm # HexaLifepic.twitter.com/Wfotbe7q2m";;;# # #;"1185095733080395776";https://twitter.com/HexawareGlobal/status/1185095733080395776
;2019-10-17 22:00;0;4;"Hexaware is the Gold Sponsor at @ Guidewire_PandC Connections 2019. Connect with us at our booth to get updated on our Guidewire-led P&C insurance offerings. Register here http://bit.ly/32pWR1k # Guidewire # digitaltransformationpic.twitter.com/Qp1i1rj4y7";;@;# #;"1184891975851483136";https://twitter.com/HexawareGlobal/status/1184891975851483136
;2019-10-17 20:01;0;2;"Hexaware’s # digitaltransformation of financial services uses # AI , Robotic Process Automation and cloudification to help reduce IT costs, improve speed, optimize processes and be focused on consistent delivery. Read more http://bit.ly/2nWL0ZU pic.twitter.com/pc2DnrrjD9";;;# #;"1184861916876984325";https://twitter.com/HexawareGlobal/status/1184861916876984325
;2019-10-17 16:00;0;2;"Can superior # CX be delivered without a robust multi-channel # testing arm? No way! Access our on-demand webcast on “Continuous Testing for Multi-channel Apps over Cloud” to know more: http://bit.ly/31jjcMN # MultiChannel # SDLC # CloudifyEverythingpic.twitter.com/OVxDU88rvZ";;;# # # # #;"1184801337445355520";https://twitter.com/HexawareGlobal/status/1184801337445355520
;2019-10-17 14:00;1;1;"Did you miss our joint # webinar with @ IATA ? Download the on-demand version to know how the # aviation industry is creating digital touchpoints across the # passenger journey! http://bit.ly/2oNjdeE pic.twitter.com/faH9nV09B9";;@;# # #;"1184771096303849472";https://twitter.com/HexawareGlobal/status/1184771096303849472
;2019-10-16 19:33;1;16;"Today's event witnessed a lot of engagement and learning. We would like to thank each and every one of you associated with the event in making it a grand success! # API # DigitalTransformation # MuleSoft @ MuleSoftpic.twitter.com/pVaBmHHps0";;@;# # #;"1184492494328754176";https://twitter.com/HexawareGlobal/status/1184492494328754176
;2019-10-16 17:10;2;6;"Hexaware's CEO Srikrishna Ramakarthikeyan sharing his insights on how API-led solution powered by @ MuleSoft platform has helped scale revenue rapidly and transformed customer experiences. # API # DigitalTransformation # MuleSoftpic.twitter.com/JeCT8nm5yn";;@;# # #;"1184456625085509634";https://twitter.com/HexawareGlobal/status/1184456625085509634
;2019-10-16 14:52;2;10;"Ramkumar Pattabiraman addresses the audience on how Hexaware leverages # AnyPointPlatform to deliver optimum IT and business efficiency and # TransformCustomerExperiences. # API # DigitalTransformation # MuleSoft @ MuleSoftpic.twitter.com/sCJA20bDxy";;@;# # # # #;"1184421945271447552";https://twitter.com/HexawareGlobal/status/1184421945271447552
;2019-10-16 11:31;1;4;"Disruptive companies use APIs to # TransformCustomerExperience, states @ avinandanmishra @ MuleSoft # DigitalTransformation # API # MuleSoftpic.twitter.com/MQrySccVXU";;@ @;# # # #;"1184371393195995136";https://twitter.com/HexawareGlobal/status/1184371393195995136
;2019-10-16 10:41;2;8;"Driving Application Networks using # APIs and # Integration across the organization is the key to improve IT efficiency and delivery gap in the journey of Digital Transformation says Mahesh Shenoy, @ MuleSoft. # API # DigitalTransformation # MuleSoftpic.twitter.com/9NPndU4OsU";;@;# # # # #;"1184358610916147200";https://twitter.com/HexawareGlobal/status/1184358610916147200
;2019-10-15 19:58;3;10;"Hexaware kicks off a fine first day at Workday Rising # workdayrisingpic.twitter.com/HeEb4JHUw6";;;#;"1184136535941079040";https://twitter.com/HexawareGlobal/status/1184136535941079040
;2019-10-15 19:12;0;1;"Sub-setting, segmenting and migrating data from production to non-production environments has never been easier! Know how Hexaware’s DASEM can get you there: http://bit.ly/2MgfFui # EnterpriseData # Modernization # Analytics # AutomateEverythingpic.twitter.com/nDDuoMQV4l";;;# # # #;"1184124856079548417";https://twitter.com/HexawareGlobal/status/1184124856079548417
;2019-10-15 18:00;0;0;"Optimize financial operations, automate and secure network transactions for real-time trade settlements, # capitalmarkets etc. efficiently using # Blockchain technology http://bit.ly/31hdHhR # FinancialServicespic.twitter.com/jB3qpi7rSF";;;# # #;"1184106812922048512";https://twitter.com/HexawareGlobal/status/1184106812922048512
;2019-10-15 16:30;1;6;"Eagerly awaiting for the @ MuleSoft Partner Day tomorrow at our # Hexaware Chennai Campus; an exciting day filled with knowledge sharing, new insights, in-depth learning and exhilarating activities # OneDayToGo # MuleSoft # DigitalTransformation # APIpic.twitter.com/QVuuYyYFqc";;@;# # # # #;"1184084072894795776";https://twitter.com/HexawareGlobal/status/1184084072894795776
;2019-10-15 14:07;0;2;"Are you meeting the demands of new age passengers? Download this whitepaper to embark on a # digitaltransformation journey for creating a connected flying experience! http://bit.ly/35E9OGT pic.twitter.com/QQsTg4wtM6";;;#;"1184048250396934145";https://twitter.com/HexawareGlobal/status/1184048250396934145
;2019-10-14 12:53;0;2;"Watch how we helped a large European Telecom Provider save on fee incurred for generating multiple cheques for a single customer in Payment Error List improving the overall end-user experience Subscribe & stay updated http://bit.ly/2oJ0elB # CVA # BUD # UserExperiencepic.twitter.com/o2YkNRxsVe";;;# # #;"1183667172410871809";https://twitter.com/HexawareGlobal/status/1183667172410871809
;2019-10-11 17:57;0;4;"Catch up with us at @ Guidewire_PandC - Connections 2019, the happening hub for insurers and IT enthusiasts who innovate with Guidewire-led tech. Visit our booth to know about our transformative Guidewire programs http://bit.ly/2OzWKMR # GuidewireConnection # digitaltransformationpic.twitter.com/HFKB6Ys09O";;@;# #;"1182656438612692992";https://twitter.com/HexawareGlobal/status/1182656438612692992
;2019-10-11 16:19;1;2;"Hexaware’s Data Profiler, helps automate the process of Data Discovery, unraveling patterns, detecting outliers and much more.. Know more: http://bit.ly/2VwLKBn # EnterpriseData # Data # Profiling # Analytics # AutomateEverythingpic.twitter.com/nzco6281nq";;;# # # # #;"1182631890852823040";https://twitter.com/HexawareGlobal/status/1182631890852823040
;2019-10-11 15:54;1;2;"Say goodbye to Windows Server 2008 on January 14th, 2020! Is this a reason to worry? Hexaware believes this is an opportunity to transform. Read more to find out how you can ensure security, improve efficiency, and be ready for Cloud! http://bit.ly/2VCrldZ # CloudifyEverythingpic.twitter.com/Bxdw7EgDqY";;;#;"1182625586033901569";https://twitter.com/HexawareGlobal/status/1182625586033901569
;2019-10-11 15:24;1;7;"We are excited about the upcoming @ MuleSoft Partner Day at Hexaware, Chennai campus on 16th Oct’19. Looking forward to a day filled with insightful discussions around top MuleSoft-based solutions with latest updates, customer stories & more # API # MuleSoft # DigitalTransformationpic.twitter.com/fLOFq6fcYA";;@;# # #;"1182617947140952064";https://twitter.com/HexawareGlobal/status/1182617947140952064
;2019-10-10 22:00;0;2;"Missed our last webinar? The recording is now available. Hear Hexaware’s industry experts talk about optimizing validation process in the # tax and # audit industry through # automation and # AI. http://bit.ly/2BaYOmF # digitaltransformation # ReImagineTrustpic.twitter.com/xcoAxzVE5F";;;# # # # # #;"1182355276005019652";https://twitter.com/HexawareGlobal/status/1182355276005019652
;2019-10-10 20:00;1;3;"Optimize operations, improve regulatory compliance, unlock organization’s capacities and gain best automation enabled value propositions to focus on digital changes using Robotic Process Automation http://bit.ly/2AZcBwn # RPA # digitaltransformationpic.twitter.com/6jWCBfLPCy";;;# #;"1182325099980087297";https://twitter.com/HexawareGlobal/status/1182325099980087297
;2019-10-10 17:48;0;3;"See you soon Guadalajara! # BuildthePassionpic.twitter.com/Yo9kLuuyUI";;;#;"1182291820522459136";https://twitter.com/HexawareGlobal/status/1182291820522459136
;2019-10-10 15:10;0;3;"Hexaware’s Service virtualization capabilities help you emulate both functional and non-functional behaviors of the components in a service-oriented architecture. Know more: http://bit.ly/2VwkC5y # Testing # microservices # SOA # SDLC # DigitalAssurancepic.twitter.com/HFOFKiiyvN";;;# # # # #;"1182252000391516160";https://twitter.com/HexawareGlobal/status/1182252000391516160
;2019-10-07 18:05;1;3;"We automated AS400 to help UK-based # leasing company handling more than 20,000 monthly quotes achieve 25% faster time to market. Learn more about the potential of # automation in leasing vendor management http://bit.ly/2Iul8LX pic.twitter.com/8XTLekPkqk";;;# #;"1181208860931088390";https://twitter.com/HexawareGlobal/status/1181208860931088390
;2019-10-07 15:50;0;3;"Watch how the merger of 2 leading health care customers resulted in development of a new Salesforce org. A model was proposed to perform end-to-end automation, leveraging JMeter. This CVA helped save manual efforts. Stay updated with the new CVAs http://bit.ly/30PRreI # BUDpic.twitter.com/UTffzWwwNy";;;#;"1181174989300436998";https://twitter.com/HexawareGlobal/status/1181174989300436998
;2019-10-07 09:54;2;3;"Find what you love to do and make it your passion! # MondayMotivation # DisrupttheNormpic.twitter.com/cD4jckSPPT";;;# #;"1181085383435661312";https://twitter.com/HexawareGlobal/status/1181085383435661312
;2019-10-04 18:30;1;4;"Did you miss the chance to attend our exclusive # webinar on “Continuous Testing for Multi-Channel Apps over Cloud”? No worries. We have it recorded for you. Access it here: http://bit.ly/2nijaab # DigitalAssurance # MultiChannel # Mobility # Testing # AutomateEverythingpic.twitter.com/1ySh8pGEq5";;;# # # # # #;"1180127999192129540";https://twitter.com/HexawareGlobal/status/1180127999192129540
;2019-10-04 17:00;1;4;"Hexaware Is Coming to Workday Rising 2019. Visit Us and Learn About Our Workday AMS Capabilities http://bit.ly/2VdlgEw # Workday # WorkdayRising # HCM # cloudcomputing # cloudhcmpic.twitter.com/aFmerFIELi";;;# # # # #;"1180105430661500932";https://twitter.com/HexawareGlobal/status/1180105430661500932
;2019-10-04 15:35;0;5;"Did you know that 50% of enterprise # datawarehouse transformation endeavors to # cloud, fail? Why is this the case? Hear it straight from our Cloud Practitioner. Know more: http://bit.ly/2ImHIG5 # DataManagement # Analytics # AutomateEverything # CloudifyEverythingpic.twitter.com/NAIKJOxqxV";;;# # # # # #;"1180084068026703874";https://twitter.com/HexawareGlobal/status/1180084068026703874
;2019-10-03 17:46;0;2;"The countdown has started, and we are ready to go live in the next few hours. Hear @ raknz and Swapnil Sule talk about Trust Cycles in # Tax, Audit & # Accounting. Register Now http://bit.ly/2ndt7FH # ReImagineTrust # digitaltransformation # emergingtechpic.twitter.com/nYz5q9Wkzz";;@;# # # # #;"1179754580617449472";https://twitter.com/HexawareGlobal/status/1179754580617449472
;2019-10-02 16:01;0;2;"Know how # IntelligentAutomation coupled with # Analytics helped a US-based health system reduce the increasing write-offs. Download the complete case study http://bit.ly/2mF7EW4 # RPApic.twitter.com/KzVStnZi6u";;;# # #;"1179365748696915970";https://twitter.com/HexawareGlobal/status/1179365748696915970
;2019-10-02 07:30;0;1;"The future depends on what you do today – Mahatma Gandhi # ValueTheLegacy # HappyGandhiJayantipic.twitter.com/4RPS5c8zPl";;;# #;"1179237126434705410";https://twitter.com/HexawareGlobal/status/1179237126434705410
;2019-10-01 18:30;0;2;"Did you register for the webinar yet? Hear our industry experts talk about the concept of Trust Cycle in # professionalservices. Register Now http://bit.ly/2nphVGa # ReImagineTrust # digitaltransformation # emergingtechpic.twitter.com/fsY9ooJDvF";;;# # # #;"1179040917984034817";https://twitter.com/HexawareGlobal/status/1179040917984034817
